index,mos,im_loc
3624,60.17369582,voc_emotic_ava/JPEGImages__2012_000162.jpg
3625,78.94541007,voc_emotic_ava/EMOTIC__COCO_val2014_000000508119.jpg
3626,71.02331783,voc_emotic_ava/EMOTIC__COCO_train2014_000000091868.jpg
3627,73.02179971,voc_emotic_ava/JPEGImages__2012_001101.jpg
3628,74.97642941,voc_emotic_ava/VOC2012__2010_002588.jpg
3629,75.71379628,voc_emotic_ava/VOC2012__2010_005311.jpg
3630,80.44449722,voc_emotic_ava/VOC2012__2009_004086.jpg
3631,69.76191823,voc_emotic_ava/AVA__59021.jpg
3632,45.19104181,voc_emotic_ava/VOC2012__2011_005239.jpg
3633,79.23356029,voc_emotic_ava/EMOTIC__COCO_train2014_000000165350.jpg
3634,73.94058704,voc_emotic_ava/JPEGImages__2010_001853.jpg
3635,72.54200038,voc_emotic_ava/EMOTIC__COCO_val2014_000000209868.jpg
3636,72.94162688,voc_emotic_ava/JPEGImages__2008_000400.jpg
3637,77.15608153,voc_emotic_ava/EMOTIC__COCO_train2014_000000239052.jpg
3638,70.20586236,voc_emotic_ava/AVA__369076.jpg
3639,62.01899902,voc_emotic_ava/AVA__387667.jpg
3640,69.18396063,voc_emotic_ava/JPEGImages__2009_005168.jpg
3641,69.28686301,voc_emotic_ava/VOC2012__2012_004270.jpg
3642,72.81582771,voc_emotic_ava/JPEGImages__2012_001073.jpg
3643,74.20423898,voc_emotic_ava/VOC2012__2011_004217.jpg
3644,75.711366,voc_emotic_ava/AVA__284894.jpg
3645,70.66806769,voc_emotic_ava/EMOTIC__COCO_val2014_000000526021.jpg
3646,73.3158606,voc_emotic_ava/JPEGImages__2012_003806.jpg
3647,71.74354038,voc_emotic_ava/EMOTIC__COCO_val2014_000000073491.jpg
3648,67.72636618,voc_emotic_ava/VOC2012__2011_006020.jpg
3649,68.07101985,voc_emotic_ava/VOC2012__2011_002908.jpg
3650,72.25510279,voc_emotic_ava/VOC2012__2009_003056.jpg
3651,62.55385145,voc_emotic_ava/AVA__26810.jpg
3652,69.00377491,voc_emotic_ava/VOC2012__2012_000444.jpg
3653,74.79579578,voc_emotic_ava/JPEGImages__2011_006988.jpg
3654,77.17093473,voc_emotic_ava/VOC2012__2012_000990.jpg
3655,73.22539744,voc_emotic_ava/JPEGImages__2011_000152.jpg
3656,70.99614757,voc_emotic_ava/JPEGImages__2007_001717.jpg
3657,44.84430415,voc_emotic_ava/JPEGImages__2010_005612.jpg
3658,69.2812025,voc_emotic_ava/AVA__301864.jpg
3659,78.35409749,voc_emotic_ava/AVA__560552.jpg
3660,75.65974313,voc_emotic_ava/JPEGImages__2008_006341.jpg
3661,78.20448436,voc_emotic_ava/AVA__816469.jpg
3662,70.97325027,voc_emotic_ava/AVA__196005.jpg
3663,53.7086426,blur_dataset/motion0177.jpg
3664,77.9170214,voc_emotic_ava/EMOTIC__9jz09a35x6nk1isr2h.jpg
3665,60.51335064,voc_emotic_ava/EMOTIC__COCO_val2014_000000210761.jpg
3666,75.20995761,voc_emotic_ava/AVA__796924.jpg
3667,73.45377954,voc_emotic_ava/EMOTIC__COCO_val2014_000000228477.jpg
3668,72.90597243,voc_emotic_ava/AVA__355506.jpg
3669,74.45454923,voc_emotic_ava/AVA__35061.jpg
3670,70.38134009,voc_emotic_ava/VOC2012__2009_003847.jpg
3671,68.94939674,voc_emotic_ava/JPEGImages__2011_005951.jpg
3672,73.68745211,voc_emotic_ava/VOC2012__2008_004820.jpg
3673,75.28692634,voc_emotic_ava/JPEGImages__2011_003931.jpg
3674,73.19556969,voc_emotic_ava/AVA__70193.jpg
3675,75.5300878,voc_emotic_ava/EMOTIC__COCO_train2014_000000224166.jpg
3676,62.99363319,voc_emotic_ava/AVA__489861.jpg
3677,70.28960619,voc_emotic_ava/JPEGImages__2008_005638.jpg
3678,73.75035521,voc_emotic_ava/EMOTIC__COCO_val2014_000000270708.jpg
3679,75.41280421,voc_emotic_ava/EMOTIC__COCO_train2014_000000331298.jpg
3680,79.34696806,voc_emotic_ava/VOC2012__2009_004591.jpg
3681,78.86204984,voc_emotic_ava/AVA__468116.jpg
3682,75.25297546,voc_emotic_ava/VOC2012__2008_005136.jpg
3683,69.40098145,voc_emotic_ava/JPEGImages__2011_005690.jpg
3684,73.03800395,voc_emotic_ava/VOC2012__2010_000710.jpg
3685,75.04793013,voc_emotic_ava/EMOTIC__COCO_train2014_000000510161.jpg
3686,72.00447937,voc_emotic_ava/EMOTIC__COCO_train2014_000000442685.jpg
3687,71.34397555,voc_emotic_ava/JPEGImages__2008_005445.jpg
3688,72.94177985,voc_emotic_ava/VOC2012__2010_005293.jpg
3689,68.05897926,voc_emotic_ava/VOC2012__2010_005739.jpg
3690,71.2368637,voc_emotic_ava/JPEGImages__2007_003137.jpg
3691,74.0927703,voc_emotic_ava/VOC2012__2008_008163.jpg
3692,68.80482874,voc_emotic_ava/AVA__513042.jpg
3693,68.94473682,voc_emotic_ava/EMOTIC__COCO_train2014_000000355559.jpg
3694,65.40370383,voc_emotic_ava/AVA__375101.jpg
3695,71.97743383,voc_emotic_ava/EMOTIC__COCO_train2014_000000382188.jpg
3696,69.32796541,voc_emotic_ava/JPEGImages__2008_002588.jpg
3697,77.46577288,voc_emotic_ava/EMOTIC__COCO_train2014_000000021213.jpg
3698,81.1120637,voc_emotic_ava/VOC2012__2012_001769.jpg
3699,71.11902358,voc_emotic_ava/EMOTIC__COCO_train2014_000000253522.jpg
3700,73.7881078,voc_emotic_ava/EMOTIC__COCO_val2014_000000067590.jpg
3701,84.73837362,voc_emotic_ava/AVA__31477.jpg
3702,75.20594417,voc_emotic_ava/VOC2012__2012_001357.jpg
3703,74.78623463,voc_emotic_ava/JPEGImages__2011_003876.jpg
3704,76.45230538,voc_emotic_ava/JPEGImages__2011_000239.jpg
3705,73.2023091,voc_emotic_ava/AVA__814824.jpg
3706,71.04743887,voc_emotic_ava/JPEGImages__2008_002574.jpg
3707,73.81864551,voc_emotic_ava/VOC2012__2011_004278.jpg
3708,75.20833611,voc_emotic_ava/VOC2012__2008_002526.jpg
3709,75.53848927,voc_emotic_ava/AVA__147592.jpg
3710,71.2177824,voc_emotic_ava/JPEGImages__2010_000810.jpg
3711,80.2904884,voc_emotic_ava/AVA__472650.jpg
3712,75.52893108,voc_emotic_ava/EMOTIC__COCO_train2014_000000355360.jpg
3713,49.73072733,voc_emotic_ava/AVA__364881.jpg
3714,76.61329967,voc_emotic_ava/EMOTIC__COCO_val2014_000000484614.jpg
3715,76.82404618,voc_emotic_ava/EMOTIC__COCO_train2014_000000163565.jpg
3716,70.77616787,voc_emotic_ava/EMOTIC__COCO_train2014_000000457387.jpg
3717,82.76532443,voc_emotic_ava/VOC2012__2011_002759.jpg
3718,74.81624747,voc_emotic_ava/EMOTIC__COCO_val2014_000000067975.jpg
3719,73.63898253,voc_emotic_ava/EMOTIC__COCO_train2014_000000267779.jpg
3720,72.71604158,voc_emotic_ava/JPEGImages__2012_001007.jpg
3721,80.53735592,voc_emotic_ava/AVA__16945.jpg
3722,65.93655606,voc_emotic_ava/JPEGImages__2010_005252.jpg
3723,73.61873715,voc_emotic_ava/JPEGImages__2010_000120.jpg
3724,73.38699179,voc_emotic_ava/JPEGImages__2009_004224.jpg
3725,76.03389777,voc_emotic_ava/JPEGImages__2010_006310.jpg
3726,61.43686384,voc_emotic_ava/JPEGImages__2011_005301.jpg
3727,77.671662,voc_emotic_ava/EMOTIC__COCO_val2014_000000047570.jpg
3728,72.62585155,voc_emotic_ava/AVA__554041.jpg
3729,72.7430495,voc_emotic_ava/JPEGImages__2009_002298.jpg
3730,74.70798253,voc_emotic_ava/EMOTIC__COCO_train2014_000000456545.jpg
3731,75.9537844,voc_emotic_ava/VOC2012__2008_007148.jpg
3732,72.03645003,voc_emotic_ava/JPEGImages__2011_004156.jpg
3733,60.14054918,voc_emotic_ava/JPEGImages__2012_000198.jpg
3734,74.22826785,voc_emotic_ava/AVA__182830.jpg
3735,74.68874959,voc_emotic_ava/JPEGImages__2007_006899.jpg
3736,72.90259447,voc_emotic_ava/JPEGImages__2011_002831.jpg
3737,71.40486434,voc_emotic_ava/AVA__12755.jpg
3738,76.55599026,voc_emotic_ava/EMOTIC__COCO_train2014_000000011802.jpg
3739,67.86801393,voc_emotic_ava/EMOTIC__COCO_val2014_000000271143.jpg
3740,67.80329387,voc_emotic_ava/VOC2012__2010_000600.jpg
3741,75.45843668,voc_emotic_ava/JPEGImages__2007_007119.jpg
3742,78.25233296,voc_emotic_ava/VOC2012__2012_000859.jpg
3743,73.06597978,voc_emotic_ava/VOC2012__2012_001876.jpg
3744,69.69606533,voc_emotic_ava/JPEGImages__2009_003458.jpg
3745,65.83477436,voc_emotic_ava/VOC2012__2008_006738.jpg
3746,71.26192067,voc_emotic_ava/VOC2012__2008_002548.jpg
3747,58.39387861,blur_dataset/motion0170.jpg
3748,75.82756074,voc_emotic_ava/VOC2012__2011_005081.jpg
3749,66.43684823,voc_emotic_ava/JPEGImages__2007_000727.jpg
3750,70.12792631,voc_emotic_ava/EMOTIC__5vwlcdxdulwec88cyb.jpg
3751,72.43973442,voc_emotic_ava/VOC2012__2008_003527.jpg
3752,79.02183375,voc_emotic_ava/EMOTIC__COCO_train2014_000000004442.jpg
3753,70.15253296,voc_emotic_ava/JPEGImages__2010_002792.jpg
3754,72.05731976,voc_emotic_ava/EMOTIC__COCO_train2014_000000539589.jpg
3755,69.60400582,voc_emotic_ava/JPEGImages__2007_007154.jpg
3756,76.40652839,voc_emotic_ava/JPEGImages__2011_002397.jpg
3757,68.0877485,voc_emotic_ava/AVA__274595.jpg
3758,63.2796163,voc_emotic_ava/AVA__488755.jpg
3759,76.55638639,voc_emotic_ava/JPEGImages__2011_000685.jpg
3760,74.2722492,voc_emotic_ava/EMOTIC__COCO_train2014_000000116074.jpg
3761,71.08197078,voc_emotic_ava/EMOTIC__COCO_val2014_000000038449.jpg
3762,71.92938184,voc_emotic_ava/EMOTIC__COCO_train2014_000000058831.jpg
3763,74.13484675,voc_emotic_ava/AVA__501053.jpg
3764,79.19795842,voc_emotic_ava/EMOTIC__COCO_train2014_000000402081.jpg
3765,66.33975884,voc_emotic_ava/AVA__418032.jpg
3766,72.74938225,voc_emotic_ava/AVA__802436.jpg
3767,69.96994606,voc_emotic_ava/VOC2012__2012_000112.jpg
3768,71.96390533,blur_dataset/out_of_focus0422.jpg
3769,70.60337069,voc_emotic_ava/JPEGImages__2012_001816.jpg
3770,60.52457362,blur_dataset/motion0034.jpg
3771,70.93612672,voc_emotic_ava/AVA__606499.jpg
3772,72.47683916,voc_emotic_ava/EMOTIC__COCO_train2014_000000513123.jpg
3773,70.70942684,voc_emotic_ava/EMOTIC__COCO_val2014_000000093329.jpg
3774,73.13539271,voc_emotic_ava/JPEGImages__2012_003299.jpg
3775,73.6664706,voc_emotic_ava/VOC2012__2012_001392.jpg
3776,71.56039164,voc_emotic_ava/AVA__671851.jpg
3777,68.33231423,voc_emotic_ava/EMOTIC__COCO_val2014_000000536154.jpg
3778,73.15714276,voc_emotic_ava/VOC2012__2011_002092.jpg
3779,71.23424927,voc_emotic_ava/JPEGImages__2012_000632.jpg
3780,73.75008011,voc_emotic_ava/VOC2012__2011_005734.jpg
3781,75.91506047,voc_emotic_ava/JPEGImages__2012_001405.jpg
3782,70.79367801,voc_emotic_ava/AVA__618536.jpg
3783,83.0970921,voc_emotic_ava/JPEGImages__2008_002459.jpg
3784,79.65349935,voc_emotic_ava/AVA__659469.jpg
3785,56.16229904,voc_emotic_ava/AVA__296044.jpg
3786,70.69198368,voc_emotic_ava/AVA__522063.jpg
3787,74.77837709,voc_emotic_ava/VOC2012__2012_003672.jpg
3788,71.53996504,blur_dataset/motion0205.jpg
3789,75.30216539,voc_emotic_ava/AVA__9856.jpg
3790,64.51838196,voc_emotic_ava/JPEGImages__2009_004050.jpg
3791,74.69619934,voc_emotic_ava/VOC2012__2008_004586.jpg
3792,73.91545259,voc_emotic_ava/AVA__3832.jpg
3793,79.15231366,voc_emotic_ava/VOC2012__2011_007155.jpg
3794,73.10925177,voc_emotic_ava/JPEGImages__2010_000993.jpg
3795,73.94419079,voc_emotic_ava/AVA__96948.jpg
3796,68.41169257,voc_emotic_ava/AVA__593739.jpg
3797,77.52825377,voc_emotic_ava/JPEGImages__2010_002941.jpg
3798,71.5232607,voc_emotic_ava/EMOTIC__COCO_train2014_000000538273.jpg
3799,77.18948523,blur_dataset/out_of_focus0692.jpg
3800,65.6428264,voc_emotic_ava/VOC2012__2007_000862.jpg
3801,71.92831473,voc_emotic_ava/JPEGImages__2011_003740.jpg
3802,74.6629556,voc_emotic_ava/VOC2012__2011_004870.jpg
3803,63.83999801,voc_emotic_ava/VOC2012__2008_004740.jpg
3804,79.62077458,voc_emotic_ava/JPEGImages__2009_000300.jpg
3805,79.74084322,voc_emotic_ava/VOC2012__2010_005568.jpg
3806,74.01135502,voc_emotic_ava/VOC2012__2008_001029.jpg
3807,77.38258158,voc_emotic_ava/AVA__141116.jpg
3808,68.07959193,voc_emotic_ava/EMOTIC__COCO_train2014_000000393268.jpg
3809,79.47695021,voc_emotic_ava/AVA__461671.jpg
3810,68.51835129,voc_emotic_ava/AVA__244789.jpg
3811,70.89483875,voc_emotic_ava/VOC2012__2011_001488.jpg
3812,76.71052003,voc_emotic_ava/AVA__436444.jpg
3813,76.05762003,voc_emotic_ava/EMOTIC__COCO_train2014_000000248118.jpg
3814,63.47824309,voc_emotic_ava/VOC2012__2010_006495.jpg
3815,75.82750351,voc_emotic_ava/EMOTIC__03xuiwk051124zmgbn.jpg
3816,68.21676366,voc_emotic_ava/EMOTIC__COCO_val2014_000000232887.jpg
3817,62.05254496,voc_emotic_ava/EMOTIC__COCO_train2014_000000567630.jpg
3818,59.53440698,voc_emotic_ava/EMOTIC__COCO_train2014_000000141447.jpg
3819,74.73170967,voc_emotic_ava/JPEGImages__2010_005731.jpg
3820,64.86973845,voc_emotic_ava/EMOTIC__COCO_train2014_000000268313.jpg
3821,63.15076575,voc_emotic_ava/AVA__650880.jpg
3822,64.54757043,voc_emotic_ava/AVA__563476.jpg
3823,76.17859732,voc_emotic_ava/EMOTIC__COCO_train2014_000000427060.jpg
3824,77.73374319,voc_emotic_ava/VOC2012__2008_008518.jpg
3825,73.36301928,voc_emotic_ava/AVA__162105.jpg
3826,54.4367444,voc_emotic_ava/JPEGImages__2010_001618.jpg
3827,79.53354025,voc_emotic_ava/VOC2012__2008_001691.jpg
3828,74.72201362,voc_emotic_ava/JPEGImages__2011_005971.jpg
3829,73.47699723,voc_emotic_ava/JPEGImages__2008_002869.jpg
3830,75.02481133,voc_emotic_ava/VOC2012__2011_005416.jpg
3831,66.36825904,voc_emotic_ava/VOC2012__2011_001322.jpg
3832,73.33275218,voc_emotic_ava/JPEGImages__2010_005538.jpg
3833,75.29887522,voc_emotic_ava/AVA__603571.jpg
3834,76.42210964,voc_emotic_ava/VOC2012__2011_001752.jpg
3835,71.14013594,voc_emotic_ava/AVA__61061.jpg
3836,73.08600641,voc_emotic_ava/JPEGImages__2011_002410.jpg
3837,80.6822603,blur_dataset/out_of_focus0436.jpg
3838,72.2425189,voc_emotic_ava/EMOTIC__COCO_train2014_000000435091.jpg
3839,86.27062399,voc_emotic_ava/AVA__626576.jpg
3840,75.27573929,voc_emotic_ava/EMOTIC__COCO_train2014_000000318476.jpg
3841,75.59778972,voc_emotic_ava/AVA__171089.jpg
3842,67.71429529,voc_emotic_ava/AVA__94726.jpg
3843,72.78675718,voc_emotic_ava/EMOTIC__COCO_val2014_000000257656.jpg
3844,71.0854214,voc_emotic_ava/VOC2012__2010_002209.jpg
3845,67.05740831,voc_emotic_ava/AVA__36160.jpg
3846,73.4626165,voc_emotic_ava/JPEGImages__2010_003701.jpg
3847,77.32451539,voc_emotic_ava/EMOTIC__COCO_train2014_000000172176.jpg
3848,75.97548219,voc_emotic_ava/JPEGImages__2009_000041.jpg
3849,83.41317361,voc_emotic_ava/JPEGImages__2009_004170.jpg
3850,67.5841662,voc_emotic_ava/VOC2012__2012_001315.jpg
3851,72.41128816,voc_emotic_ava/VOC2012__2008_008474.jpg
3852,71.10991086,voc_emotic_ava/JPEGImages__2010_005385.jpg
3853,71.08635863,voc_emotic_ava/EMOTIC__COCO_train2014_000000439271.jpg
3854,78.0925602,voc_emotic_ava/VOC2012__2010_001421.jpg
3855,73.05955881,blur_dataset/out_of_focus0396.jpg
3856,74.07230108,voc_emotic_ava/EMOTIC__COCO_train2014_000000163435.jpg
3857,75.49425037,voc_emotic_ava/VOC2012__2012_002349.jpg
3858,68.15312892,voc_emotic_ava/AVA__113563.jpg
3859,59.12395073,voc_emotic_ava/AVA__37347.jpg
3860,77.40164942,voc_emotic_ava/AVA__592315.jpg
3861,79.33611381,voc_emotic_ava/JPEGImages__2009_003913.jpg
3862,73.03603664,voc_emotic_ava/EMOTIC__COCO_train2014_000000264296.jpg
3863,72.69549724,blur_dataset/out_of_focus0012.jpg
3864,75.86483037,voc_emotic_ava/EMOTIC__COCO_train2014_000000171729.jpg
3865,31.29137654,voc_emotic_ava/AVA__310714.jpg
3866,76.11728252,voc_emotic_ava/VOC2012__2009_001747.jpg
3867,68.0611569,voc_emotic_ava/VOC2012__2010_003271.jpg
3868,81.80719083,voc_emotic_ava/AVA__144943.jpg
3869,78.76332808,voc_emotic_ava/AVA__520463.jpg
3870,72.62282258,voc_emotic_ava/JPEGImages__2009_000195.jpg
3871,68.50911331,voc_emotic_ava/VOC2012__2010_006096.jpg
3872,73.60571777,voc_emotic_ava/EMOTIC__COCO_train2014_000000460095.jpg
3873,73.15083408,voc_emotic_ava/VOC2012__2010_005499.jpg
3874,77.49697989,voc_emotic_ava/JPEGImages__2008_000181.jpg
3875,76.59783677,voc_emotic_ava/AVA__422685.jpg
3876,81.39462449,voc_emotic_ava/EMOTIC__COCO_train2014_000000027299.jpg
3877,77.23651063,voc_emotic_ava/EMOTIC__COCO_train2014_000000038122.jpg
3878,75.36243881,voc_emotic_ava/VOC2012__2008_000265.jpg
3879,75.78862452,voc_emotic_ava/AVA__136624.jpg
3880,75.56739539,voc_emotic_ava/EMOTIC__COCO_train2014_000000026783.jpg
3881,70.76604523,voc_emotic_ava/VOC2012__2011_004408.jpg
3882,65.8657785,voc_emotic_ava/VOC2012__2008_000006.jpg
3883,66.26637082,voc_emotic_ava/VOC2012__2011_002254.jpg
3884,72.73033165,voc_emotic_ava/EMOTIC__COCO_train2014_000000152502.jpg
3885,71.80127131,voc_emotic_ava/JPEGImages__2009_004804.jpg
3886,73.46263822,voc_emotic_ava/JPEGImages__2008_008470.jpg
3887,72.06581305,voc_emotic_ava/JPEGImages__2009_004227.jpg
3888,70.27875585,voc_emotic_ava/VOC2012__2008_003495.jpg
3889,84.60548126,voc_emotic_ava/AVA__703820.jpg
3890,72.97594626,voc_emotic_ava/VOC2012__2011_004945.jpg
3891,76.2619488,voc_emotic_ava/JPEGImages__2011_003844.jpg
3892,65.0439392,blur_dataset/motion0136.jpg
3893,64.94690983,voc_emotic_ava/VOC2012__2008_001000.jpg
3894,68.08730735,voc_emotic_ava/EMOTIC__COCO_train2014_000000035725.jpg
3895,78.70079609,voc_emotic_ava/JPEGImages__2010_000358.jpg
3896,75.20677342,voc_emotic_ava/JPEGImages__2008_007434.jpg
3897,71.29685046,voc_emotic_ava/EMOTIC__COCO_train2014_000000118785.jpg
3898,72.11217563,voc_emotic_ava/AVA__840392.jpg
3899,74.28901437,voc_emotic_ava/EMOTIC__COCO_train2014_000000069344.jpg
3900,76.56898591,voc_emotic_ava/EMOTIC__COCO_train2014_000000514635.jpg
3901,65.27624797,voc_emotic_ava/JPEGImages__2012_000556.jpg
3902,73.10540727,voc_emotic_ava/EMOTIC__COCO_train2014_000000461147.jpg
3903,66.75751347,voc_emotic_ava/EMOTIC__COCO_train2014_000000107428.jpg
3904,77.47492067,voc_emotic_ava/EMOTIC__COCO_train2014_000000474668.jpg
3905,75.02074743,voc_emotic_ava/VOC2012__2011_005044.jpg
3906,75.17355381,voc_emotic_ava/AVA__450657.jpg
3907,40.45660704,blur_dataset/motion0158.jpg
3908,70.56336499,voc_emotic_ava/VOC2012__2010_002471.jpg
3909,72.52929874,voc_emotic_ava/JPEGImages__2011_006051.jpg
3910,73.90244765,voc_emotic_ava/VOC2012__2008_004749.jpg
3911,70.10957844,voc_emotic_ava/AVA__108053.jpg
3912,64.44768157,voc_emotic_ava/JPEGImages__2010_006251.jpg
3913,67.73383426,voc_emotic_ava/AVA__609607.jpg
3914,78.27674682,voc_emotic_ava/VOC2012__2011_004469.jpg
3915,74.95190159,voc_emotic_ava/JPEGImages__2009_000935.jpg
3916,68.57283705,voc_emotic_ava/EMOTIC__COCO_train2014_000000286306.jpg
3917,74.4506203,voc_emotic_ava/JPEGImages__2009_005042.jpg
3918,73.98893191,voc_emotic_ava/VOC2012__2008_004304.jpg
3919,70.74003196,voc_emotic_ava/JPEGImages__2012_002049.jpg
3920,76.83225551,voc_emotic_ava/JPEGImages__2009_004001.jpg
3921,79.53374881,voc_emotic_ava/EMOTIC__COCO_val2014_000000141651.jpg
3922,72.29258951,voc_emotic_ava/EMOTIC__COCO_train2014_000000317349.jpg
3923,68.99298885,voc_emotic_ava/JPEGImages__2011_003381.jpg
3924,71.94105458,voc_emotic_ava/JPEGImages__2012_002544.jpg
3925,63.17112746,voc_emotic_ava/VOC2012__2008_001562.jpg
3926,71.5771942,voc_emotic_ava/EMOTIC__COCO_train2014_000000210195.jpg
3927,73.93229544,voc_emotic_ava/EMOTIC__COCO_train2014_000000314758.jpg
3928,69.93559471,voc_emotic_ava/EMOTIC__COCO_train2014_000000393140.jpg
3929,63.76604449,voc_emotic_ava/EMOTIC__COCO_train2014_000000330223.jpg
3930,67.74316634,voc_emotic_ava/EMOTIC__COCO_val2014_000000204100.jpg
3931,75.38928773,voc_emotic_ava/AVA__196152.jpg
3932,72.07911029,voc_emotic_ava/JPEGImages__2009_000225.jpg
3933,54.02187561,voc_emotic_ava/EMOTIC__COCO_train2014_000000100095.jpg
3934,73.65517789,voc_emotic_ava/VOC2012__2009_001550.jpg
3935,75.87050322,voc_emotic_ava/VOC2012__2008_004002.jpg
3936,63.04294466,voc_emotic_ava/VOC2012__2009_004318.jpg
3937,73.82325724,voc_emotic_ava/JPEGImages__2009_004971.jpg
3938,77.90029275,voc_emotic_ava/JPEGImages__2011_003944.jpg
3939,73.34913586,voc_emotic_ava/VOC2012__2009_003512.jpg
3940,68.28905727,voc_emotic_ava/VOC2012__2011_004334.jpg
3941,70.73326779,voc_emotic_ava/EMOTIC__COCO_train2014_000000088034.jpg
3942,70.33006964,voc_emotic_ava/JPEGImages__2008_003482.jpg
3943,76.30747447,voc_emotic_ava/VOC2012__2010_002608.jpg
3944,60.77819652,voc_emotic_ava/JPEGImages__2011_006255.jpg
3945,75.45068013,voc_emotic_ava/AVA__415453.jpg
3946,78.92557679,voc_emotic_ava/EMOTIC__COCO_train2014_000000270373.jpg
3947,70.74969455,voc_emotic_ava/EMOTIC__COCO_train2014_000000325287.jpg
3948,77.03360876,voc_emotic_ava/AVA__288829.jpg
3949,70.72910874,blur_dataset/motion0189.jpg
3950,78.55041594,voc_emotic_ava/EMOTIC__3lhfr1jmr0t438n2g6.jpg
3951,70.94672706,voc_emotic_ava/JPEGImages__2009_000322.jpg
3952,74.20590385,voc_emotic_ava/VOC2012__2011_002717.jpg
3953,77.07510624,voc_emotic_ava/AVA__231181.jpg
3954,72.87412787,voc_emotic_ava/EMOTIC__COCO_val2014_000000465422.jpg
3955,79.32310788,voc_emotic_ava/JPEGImages__2008_007470.jpg
3956,71.07192727,voc_emotic_ava/JPEGImages__2011_007201.jpg
3957,73.13600733,voc_emotic_ava/EMOTIC__COCO_val2014_000000192233.jpg
3958,70.18414588,voc_emotic_ava/AVA__393797.jpg
3959,75.25389541,voc_emotic_ava/JPEGImages__2008_004948.jpg
3960,75.69565102,voc_emotic_ava/AVA__35813.jpg
3961,74.62071832,voc_emotic_ava/VOC2012__2011_001729.jpg
3962,73.04761394,voc_emotic_ava/EMOTIC__COCO_train2014_000000191340.jpg
3963,74.87965083,voc_emotic_ava/JPEGImages__2009_001810.jpg
3964,75.88127789,voc_emotic_ava/EMOTIC__COCO_train2014_000000295613.jpg
3965,81.51359803,voc_emotic_ava/JPEGImages__2009_001522.jpg
3966,72.45862072,voc_emotic_ava/EMOTIC__COCO_train2014_000000004823.jpg
3967,70.87750528,voc_emotic_ava/AVA__104253.jpg
3968,72.25461076,voc_emotic_ava/EMOTIC__COCO_train2014_000000537479.jpg
3969,69.96439505,voc_emotic_ava/VOC2012__2011_003022.jpg
3970,72.33291154,voc_emotic_ava/AVA__76072.jpg
3971,71.3986594,voc_emotic_ava/JPEGImages__2008_006655.jpg
3972,71.36202776,voc_emotic_ava/JPEGImages__2008_003720.jpg
3973,67.91455178,voc_emotic_ava/AVA__4183.jpg
3974,73.59078042,voc_emotic_ava/JPEGImages__2009_000782.jpg
3975,74.91020757,voc_emotic_ava/VOC2012__2009_001136.jpg
3976,76.89686884,voc_emotic_ava/VOC2012__2008_004905.jpg
3977,55.12230815,voc_emotic_ava/JPEGImages__2009_000277.jpg
3978,74.48615918,voc_emotic_ava/AVA__51058.jpg
3979,72.71252808,voc_emotic_ava/JPEGImages__2008_002198.jpg
3980,67.39597439,voc_emotic_ava/JPEGImages__2010_001061.jpg
3981,67.51123832,voc_emotic_ava/EMOTIC__COCO_train2014_000000098162.jpg
3982,75.71432626,voc_emotic_ava/AVA__74192.jpg
3983,76.42080045,voc_emotic_ava/JPEGImages__2009_004514.jpg
3984,67.17802176,voc_emotic_ava/JPEGImages__2011_003997.jpg
3985,71.57685688,voc_emotic_ava/EMOTIC__COCO_train2014_000000010743.jpg
3986,64.51308267,voc_emotic_ava/VOC2012__2010_005557.jpg
3987,67.9105904,voc_emotic_ava/JPEGImages__2007_009610.jpg
3988,76.6141899,voc_emotic_ava/AVA__510918.jpg
3989,71.63866207,voc_emotic_ava/AVA__255568.jpg
3990,74.16206473,voc_emotic_ava/VOC2012__2009_002675.jpg
3991,74.19343436,voc_emotic_ava/EMOTIC__COCO_train2014_000000252136.jpg
3992,73.29753817,blur_dataset/out_of_focus0123.jpg
3993,69.78425566,voc_emotic_ava/JPEGImages__2010_004773.jpg
3994,69.66033713,voc_emotic_ava/EMOTIC__COCO_train2014_000000139276.jpg
3995,76.8115177,voc_emotic_ava/EMOTIC__COCO_train2014_000000087604.jpg
3996,78.43800014,voc_emotic_ava/AVA__466701.jpg
3997,75.76027031,voc_emotic_ava/EMOTIC__COCO_train2014_000000297236.jpg
3998,69.23224174,voc_emotic_ava/AVA__215286.jpg
3999,80.19688782,voc_emotic_ava/VOC2012__2008_007533.jpg
4000,71.5696264,voc_emotic_ava/AVA__162297.jpg
4001,69.13852573,voc_emotic_ava/EMOTIC__COCO_train2014_000000335717.jpg
4002,63.86331555,voc_emotic_ava/EMOTIC__dzgd47s8gphnvix1et.jpg
4003,70.12852962,voc_emotic_ava/EMOTIC__fsxg1yh0f0m0m1knq6.jpg
4004,68.37211332,voc_emotic_ava/AVA__47247.jpg
4005,71.44436555,blur_dataset/motion0133.jpg
4006,74.98744505,voc_emotic_ava/VOC2012__2009_001892.jpg
4007,70.84423644,voc_emotic_ava/JPEGImages__2010_004518.jpg
4008,55.8660392,voc_emotic_ava/VOC2012__2009_003573.jpg
4009,79.02878322,voc_emotic_ava/JPEGImages__2009_002635.jpg
4010,74.71937225,voc_emotic_ava/JPEGImages__2009_004683.jpg
4011,66.39133504,voc_emotic_ava/JPEGImages__2009_004772.jpg
4012,82.98996958,voc_emotic_ava/EMOTIC__COCO_train2014_000000560978.jpg
